problem,duplication,ordering,genome_size,mutation_rate,seed,evaluations
multiply,skip,dag,2000,0.002,921,188149
multiply,skip,dag,2000,0.002,922,1542829
multiply,skip,dag,2000,0.002,923,560978
multiply,skip,dag,2000,0.002,924,342629
multiply,skip,dag,2000,0.002,925,182041
multiply,skip,dag,2000,0.002,926,426026
multiply,skip,dag,2000,0.002,927,176689
multiply,skip,dag,2000,0.002,928,1439238
multiply,skip,dag,2000,0.002,929,218262
multiply,skip,dag,2000,0.002,930,163745
multiply,skip,dag,2000,0.002,931,260632
multiply,skip,dag,2000,0.002,932,1928676
multiply,skip,dag,2000,0.002,933,160066
multiply,skip,dag,2000,0.002,934,321360
multiply,skip,dag,2000,0.002,935,291823
multiply,skip,dag,2000,0.002,936,489753
multiply,skip,dag,2000,0.002,937,559388
multiply,skip,dag,2000,0.002,938,200352
multiply,skip,dag,2000,0.002,939,190693
multiply,skip,dag,2000,0.002,940,254266
multiply,skip,dag,2000,0.002,941,577858
multiply,skip,dag,2000,0.002,942,769642
multiply,skip,dag,2000,0.002,943,685120
multiply,skip,dag,2000,0.002,944,1653396
multiply,skip,dag,2000,0.002,945,603664
multiply,skip,dag,2000,0.002,946,244419
multiply,skip,dag,2000,0.002,947,822206
multiply,skip,dag,2000,0.002,948,1999048
multiply,skip,dag,2000,0.002,949,531285
multiply,skip,dag,2000,0.002,950,218576
multiply,skip,normal,2000,0.002,901,1964567
multiply,skip,normal,2000,0.002,902,992032
multiply,skip,normal,2000,0.002,903,833050
multiply,skip,normal,2000,0.002,904,529500
multiply,skip,normal,2000,0.002,905,281831
multiply,skip,normal,2000,0.002,906,2486614
multiply,skip,normal,2000,0.002,907,201509
multiply,skip,normal,2000,0.002,908,783125
multiply,skip,normal,2000,0.002,909,677702
multiply,skip,normal,2000,0.002,910,738177
multiply,skip,normal,2000,0.002,911,1305737
multiply,skip,normal,2000,0.002,912,466285
multiply,skip,normal,2000,0.002,913,613310
multiply,skip,normal,2000,0.002,914,1524344
multiply,skip,normal,2000,0.002,915,1008569
multiply,skip,normal,2000,0.002,916,202315
multiply,skip,normal,2000,0.002,917,417721
multiply,skip,normal,2000,0.002,918,835272
multiply,skip,normal,2000,0.002,919,153566
multiply,skip,normal,2000,0.002,920,775903
multiply,skip,normal,2000,0.002,921,188025
multiply,skip,normal,2000,0.002,922,291455
multiply,skip,normal,2000,0.002,923,420813
multiply,skip,normal,2000,0.002,924,360960
multiply,skip,normal,2000,0.002,925,515026
multiply,skip,normal,2000,0.002,926,785049
multiply,skip,normal,2000,0.002,927,636541
multiply,skip,normal,2000,0.002,928,364463
multiply,skip,normal,2000,0.002,929,4240896
multiply,skip,normal,2000,0.002,930,5722826
multiply,skip,normal,2000,0.002,931,221837
multiply,skip,normal,2000,0.002,932,356515
multiply,skip,normal,2000,0.002,933,973378
multiply,skip,normal,2000,0.002,934,3514607
multiply,skip,normal,2000,0.002,935,777741
multiply,skip,normal,2000,0.002,936,148549
multiply,skip,normal,2000,0.002,937,771192
multiply,skip,normal,2000,0.002,938,350626
multiply,skip,normal,2000,0.002,939,1984499
multiply,skip,normal,2000,0.002,940,3457003
multiply,skip,normal,2000,0.002,941,384311
multiply,skip,normal,2000,0.002,942,530352
multiply,skip,normal,2000,0.002,943,1600730
multiply,skip,normal,2000,0.002,944,317562
multiply,skip,normal,2000,0.002,945,1145787
multiply,skip,normal,2000,0.002,946,683910
multiply,skip,normal,2000,0.002,947,212851
multiply,skip,normal,2000,0.002,948,197887
multiply,skip,normal,2000,0.002,949,478032
multiply,skip,normal,2000,0.002,950,867787
multiply,skip,reorder,10000,0.0005,901,150326
multiply,skip,reorder,10000,0.0005,902,107089
multiply,skip,reorder,10000,0.0005,903,162174
multiply,skip,reorder,10000,0.0005,904,181402
multiply,skip,reorder,10000,0.0005,905,131996
multiply,skip,reorder,10000,0.0005,906,81352
multiply,skip,reorder,10000,0.0005,907,82185
multiply,skip,reorder,10000,0.0005,908,470931
multiply,skip,reorder,10000,0.0005,909,142177
multiply,skip,reorder,10000,0.0005,910,97703
multiply,skip,reorder,10000,0.0005,911,212407
multiply,skip,reorder,10000,0.0005,912,245498
multiply,skip,reorder,10000,0.0005,913,173143
multiply,skip,reorder,10000,0.0005,915,449333
multiply,skip,reorder,10000,0.0005,916,1044040
multiply,skip,reorder,10000,0.0005,917,250625
multiply,skip,reorder,10000,0.0005,918,208059
multiply,skip,reorder,10000,0.0005,919,217981
multiply,skip,reorder,10000,0.0005,920,199046
multiply,skip,reorder,10000,0.0005,921,329117
multiply,skip,reorder,10000,0.0005,922,149649
multiply,skip,reorder,10000,0.0005,923,81524
multiply,skip,reorder,10000,0.0005,924,389455
multiply,skip,reorder,10000,0.0005,925,174916
multiply,skip,reorder,10000,0.0005,926,114032
multiply,skip,reorder,10000,0.0005,927,221287
multiply,skip,reorder,10000,0.0005,928,166145
multiply,skip,reorder,10000,0.0005,929,251646
multiply,skip,reorder,10000,0.0005,930,144915
multiply,skip,reorder,10000,0.0005,931,257079
multiply,skip,reorder,10000,0.0005,932,106883
multiply,skip,reorder,10000,0.0005,933,488104
multiply,skip,reorder,10000,0.0005,934,191859
multiply,skip,reorder,10000,0.0005,935,177575
multiply,skip,reorder,10000,0.0005,936,837081
multiply,skip,reorder,10000,0.0005,937,196116
multiply,skip,reorder,10000,0.0005,938,298601
multiply,skip,reorder,10000,0.0005,939,106113
multiply,skip,reorder,10000,0.0005,940,210213
multiply,skip,reorder,10000,0.0005,941,160096
multiply,skip,reorder,10000,0.0005,942,464634
multiply,skip,reorder,10000,0.0005,943,415906
multiply,skip,reorder,10000,0.0005,944,256442
multiply,skip,reorder,10000,0.0005,945,116645
multiply,skip,reorder,10000,0.0005,946,364874
multiply,skip,reorder,10000,0.0005,947,112749
multiply,skip,reorder,10000,0.0005,948,664723
multiply,skip,reorder,10000,0.0005,949,189549
multiply,skip,reorder,10000,0.0005,950,250660
parity,accumulate,dag,5000,0.01,901,2653
parity,accumulate,dag,5000,0.01,902,5404
parity,accumulate,dag,5000,0.01,903,941
parity,accumulate,dag,5000,0.01,904,977
parity,accumulate,dag,5000,0.01,905,865
parity,accumulate,dag,5000,0.01,906,395
parity,accumulate,dag,5000,0.01,907,109
parity,accumulate,dag,5000,0.01,908,648
parity,accumulate,dag,5000,0.01,909,307
parity,accumulate,dag,5000,0.01,910,322
parity,accumulate,dag,5000,0.01,911,1682
parity,accumulate,dag,5000,0.01,912,2087
parity,accumulate,dag,5000,0.01,913,1302
parity,accumulate,dag,5000,0.01,914,1874
parity,accumulate,dag,5000,0.01,915,1885
parity,accumulate,dag,5000,0.01,916,1813
parity,accumulate,dag,5000,0.01,917,289
parity,accumulate,dag,5000,0.01,918,599
parity,accumulate,dag,5000,0.01,919,486
parity,accumulate,dag,5000,0.01,920,2010
parity,accumulate,dag,5000,0.01,921,675
parity,accumulate,dag,5000,0.01,922,976
parity,accumulate,dag,5000,0.01,923,406
parity,accumulate,dag,5000,0.01,924,664
parity,accumulate,dag,5000,0.01,925,1485
parity,accumulate,dag,5000,0.01,926,2730
parity,accumulate,dag,5000,0.01,927,5698
parity,accumulate,dag,5000,0.01,928,1231
parity,accumulate,dag,5000,0.01,929,271
parity,accumulate,dag,5000,0.01,930,3183
parity,accumulate,dag,5000,0.01,931,605
parity,accumulate,dag,5000,0.01,932,1269
parity,accumulate,dag,5000,0.01,933,1069
parity,accumulate,dag,5000,0.01,934,2437
parity,accumulate,dag,5000,0.01,935,96
parity,accumulate,dag,5000,0.01,936,622
parity,accumulate,dag,5000,0.01,937,1014
parity,accumulate,dag,5000,0.01,938,200
parity,accumulate,dag,5000,0.01,939,567
parity,accumulate,dag,5000,0.01,940,2544
parity,accumulate,dag,5000,0.01,941,517
parity,accumulate,dag,5000,0.01,942,970
parity,accumulate,dag,5000,0.01,943,1113
parity,accumulate,dag,5000,0.01,944,1555
parity,accumulate,dag,5000,0.01,945,510
parity,accumulate,dag,5000,0.01,946,1042
parity,accumulate,dag,5000,0.01,947,260
parity,accumulate,dag,5000,0.01,948,691
parity,accumulate,dag,5000,0.01,949,774
parity,accumulate,dag,5000,0.01,950,959
parity,accumulate,normal,10000,0.02,901,1537
parity,accumulate,normal,10000,0.02,902,435
parity,accumulate,normal,10000,0.02,903,2928
parity,accumulate,normal,10000,0.02,904,503
parity,accumulate,normal,10000,0.02,905,685
parity,accumulate,normal,10000,0.02,906,1714
parity,accumulate,normal,10000,0.02,907,300
parity,accumulate,normal,10000,0.02,908,2411
parity,accumulate,normal,10000,0.02,909,268
parity,accumulate,normal,10000,0.02,910,327
parity,accumulate,normal,10000,0.02,911,324
parity,accumulate,normal,10000,0.02,912,392
parity,accumulate,normal,10000,0.02,913,278
parity,accumulate,normal,10000,0.02,914,268
parity,accumulate,normal,10000,0.02,915,595
parity,accumulate,normal,10000,0.02,916,1849
parity,accumulate,normal,10000,0.02,917,544
parity,accumulate,normal,10000,0.02,918,140
parity,accumulate,normal,10000,0.02,919,1009
parity,accumulate,normal,10000,0.02,920,1243
parity,accumulate,normal,10000,0.02,921,1364
parity,accumulate,normal,10000,0.02,922,835
parity,accumulate,normal,10000,0.02,923,439
parity,accumulate,normal,10000,0.02,924,365
parity,accumulate,normal,10000,0.02,925,305
parity,accumulate,normal,10000,0.02,926,159
parity,accumulate,normal,10000,0.02,927,2226
parity,accumulate,normal,10000,0.02,928,2324
parity,accumulate,normal,10000,0.02,929,836
parity,accumulate,normal,10000,0.02,930,571
parity,accumulate,normal,10000,0.02,931,1564
parity,accumulate,normal,10000,0.02,932,1053
parity,accumulate,normal,10000,0.02,933,2772
parity,accumulate,normal,10000,0.02,934,388
parity,accumulate,normal,10000,0.02,935,812
parity,accumulate,normal,10000,0.02,936,894
parity,accumulate,normal,10000,0.02,937,654
parity,accumulate,normal,10000,0.02,938,1201
parity,accumulate,normal,10000,0.02,939,664
parity,accumulate,normal,10000,0.02,940,697
parity,accumulate,normal,10000,0.02,941,900
parity,accumulate,normal,10000,0.02,942,314
parity,accumulate,normal,10000,0.02,943,341
parity,accumulate,normal,10000,0.02,944,1226
parity,accumulate,normal,10000,0.02,945,679
parity,accumulate,normal,10000,0.02,946,435
parity,accumulate,normal,10000,0.02,947,1021
parity,accumulate,normal,10000,0.02,948,865
parity,accumulate,normal,10000,0.02,949,390
parity,accumulate,normal,10000,0.02,950,4110
parity,accumulate,reorder,5000,0.01,901,189
parity,accumulate,reorder,5000,0.01,902,2249
parity,accumulate,reorder,5000,0.01,903,716
parity,accumulate,reorder,5000,0.01,904,1010
parity,accumulate,reorder,5000,0.01,905,1639
parity,accumulate,reorder,5000,0.01,906,355
parity,accumulate,reorder,5000,0.01,907,499
parity,accumulate,reorder,5000,0.01,908,319
parity,accumulate,reorder,5000,0.01,909,233
parity,accumulate,reorder,5000,0.01,910,485
parity,accumulate,reorder,5000,0.01,911,739
parity,accumulate,reorder,5000,0.01,912,261
parity,accumulate,reorder,5000,0.01,913,384
parity,accumulate,reorder,5000,0.01,914,1841
parity,accumulate,reorder,5000,0.01,915,620
parity,accumulate,reorder,5000,0.01,916,862
parity,accumulate,reorder,5000,0.01,917,2142
parity,accumulate,reorder,5000,0.01,918,1634
parity,accumulate,reorder,5000,0.01,919,150
parity,accumulate,reorder,5000,0.01,920,1264
parity,accumulate,reorder,5000,0.01,921,899
parity,accumulate,reorder,5000,0.01,922,245
parity,accumulate,reorder,5000,0.01,923,420
parity,accumulate,reorder,5000,0.01,924,1055
parity,accumulate,reorder,5000,0.01,925,1239
parity,accumulate,reorder,5000,0.01,926,1738
parity,accumulate,reorder,5000,0.01,927,1716
parity,accumulate,reorder,5000,0.01,928,968
parity,accumulate,reorder,5000,0.01,929,194
parity,accumulate,reorder,5000,0.01,930,542
parity,accumulate,reorder,5000,0.01,931,368
parity,accumulate,reorder,5000,0.01,932,1022
parity,accumulate,reorder,5000,0.01,933,1449
parity,accumulate,reorder,5000,0.01,934,669
parity,accumulate,reorder,5000,0.01,935,76
parity,accumulate,reorder,5000,0.01,936,1898
parity,accumulate,reorder,5000,0.01,937,399
parity,accumulate,reorder,5000,0.01,938,334
parity,accumulate,reorder,5000,0.01,939,853
parity,accumulate,reorder,5000,0.01,940,1427
parity,accumulate,reorder,5000,0.01,941,694
parity,accumulate,reorder,5000,0.01,942,1124
parity,accumulate,reorder,5000,0.01,943,868
parity,accumulate,reorder,5000,0.01,944,1255
parity,accumulate,reorder,5000,0.01,945,610
parity,accumulate,reorder,5000,0.01,946,1072
parity,accumulate,reorder,5000,0.01,947,677
parity,accumulate,reorder,5000,0.01,948,1360
parity,accumulate,reorder,5000,0.01,949,264
parity,accumulate,reorder,5000,0.01,950,875
parity,single,dag,100,1,901,1228
parity,single,dag,100,1,902,2766
parity,single,dag,100,1,903,3227
parity,single,dag,100,1,904,1306
parity,single,dag,100,1,905,4990
parity,single,dag,100,1,906,3204
parity,single,dag,100,1,907,4553
parity,single,dag,100,1,908,1611
parity,single,dag,100,1,909,366
parity,single,dag,100,1,910,1583
parity,single,dag,100,1,911,1248
parity,single,dag,100,1,912,5522
parity,single,dag,100,1,913,3371
parity,single,dag,100,1,914,1804
parity,single,dag,100,1,915,5091
parity,single,dag,100,1,916,5296
parity,single,dag,100,1,917,3164
parity,single,dag,100,1,918,1096
parity,single,dag,100,1,919,1072
parity,single,dag,100,1,920,9400
parity,single,dag,100,1,921,2143
parity,single,dag,100,1,922,2737
parity,single,dag,100,1,923,2246
parity,single,dag,100,1,924,829
parity,single,dag,100,1,925,2772
parity,single,dag,100,1,926,1398
parity,single,dag,100,1,927,929
parity,single,dag,100,1,928,874
parity,single,dag,100,1,929,2573
parity,single,dag,100,1,930,1276
parity,single,dag,100,1,931,7036
parity,single,dag,100,1,932,551
parity,single,dag,100,1,933,3482
parity,single,dag,100,1,934,5996
parity,single,dag,100,1,935,4088
parity,single,dag,100,1,936,2566
parity,single,dag,100,1,937,5043
parity,single,dag,100,1,938,899
parity,single,dag,100,1,939,9175
parity,single,dag,100,1,940,1143
parity,single,dag,100,1,941,2869
parity,single,dag,100,1,942,5760
parity,single,dag,100,1,943,2682
parity,single,dag,100,1,944,463
parity,single,dag,100,1,945,2161
parity,single,dag,100,1,946,1749
parity,single,dag,100,1,947,371
parity,single,dag,100,1,948,3875
parity,single,dag,100,1,949,2067
parity,single,dag,100,1,950,3586
parity,single,normal,500,1,901,2119
parity,single,normal,500,1,902,757
parity,single,normal,500,1,903,2048
parity,single,normal,500,1,904,2218
parity,single,normal,500,1,905,2014
parity,single,normal,500,1,906,1547
parity,single,normal,500,1,907,2599
parity,single,normal,500,1,908,1991
parity,single,normal,500,1,909,816
parity,single,normal,500,1,910,601
parity,single,normal,500,1,911,1192
parity,single,normal,500,1,912,1850
parity,single,normal,500,1,913,519
parity,single,normal,500,1,914,591
parity,single,normal,500,1,915,995
parity,single,normal,500,1,916,843
parity,single,normal,500,1,917,1236
parity,single,normal,500,1,918,891
parity,single,normal,500,1,919,794
parity,single,normal,500,1,920,3871
parity,single,normal,500,1,921,1560
parity,single,normal,500,1,922,1554
parity,single,normal,500,1,923,1112
parity,single,normal,500,1,924,1718
parity,single,normal,500,1,925,1271
parity,single,normal,500,1,926,457
parity,single,normal,500,1,927,622
parity,single,normal,500,1,928,1830
parity,single,normal,500,1,929,2529
parity,single,normal,500,1,930,1528
parity,single,normal,500,1,931,723
parity,single,normal,500,1,932,763
parity,single,normal,500,1,933,2538
parity,single,normal,500,1,934,2228
parity,single,normal,500,1,935,249
parity,single,normal,500,1,936,219
parity,single,normal,500,1,937,1666
parity,single,normal,500,1,938,1427
parity,single,normal,500,1,939,3921
parity,single,normal,500,1,940,799
parity,single,normal,500,1,941,214
parity,single,normal,500,1,942,1388
parity,single,normal,500,1,943,1440
parity,single,normal,500,1,944,1087
parity,single,normal,500,1,945,959
parity,single,normal,500,1,946,1084
parity,single,normal,500,1,947,487
parity,single,normal,500,1,948,1122
parity,single,normal,500,1,949,711
parity,single,normal,500,1,950,2685
parity,single,reorder,200,1,901,2055
parity,single,reorder,200,1,902,2327
parity,single,reorder,200,1,903,1407
parity,single,reorder,200,1,904,11777
parity,single,reorder,200,1,905,9697
parity,single,reorder,200,1,906,1854
parity,single,reorder,200,1,907,862
parity,single,reorder,200,1,908,892
parity,single,reorder,200,1,909,1184
parity,single,reorder,200,1,910,92
parity,single,reorder,200,1,911,3069
parity,single,reorder,200,1,912,230
parity,single,reorder,200,1,913,2633
parity,single,reorder,200,1,914,1260
parity,single,reorder,200,1,915,3655
parity,single,reorder,200,1,916,4458
parity,single,reorder,200,1,917,6036
parity,single,reorder,200,1,918,4599
parity,single,reorder,200,1,919,5577
parity,single,reorder,200,1,920,4294
parity,single,reorder,200,1,921,528
parity,single,reorder,200,1,922,896
parity,single,reorder,200,1,923,2483
parity,single,reorder,200,1,924,754
parity,single,reorder,200,1,925,819
parity,single,reorder,200,1,926,2550
parity,single,reorder,200,1,927,2272
parity,single,reorder,200,1,928,765
parity,single,reorder,200,1,929,742
parity,single,reorder,200,1,930,6106
parity,single,reorder,200,1,931,964
parity,single,reorder,200,1,932,2795
parity,single,reorder,200,1,933,3993
parity,single,reorder,200,1,934,3517
parity,single,reorder,200,1,935,734
parity,single,reorder,200,1,936,2728
parity,single,reorder,200,1,937,979
parity,single,reorder,200,1,938,8546
parity,single,reorder,200,1,939,908
parity,single,reorder,200,1,940,1375
parity,single,reorder,200,1,941,217
parity,single,reorder,200,1,942,488
parity,single,reorder,200,1,943,2333
parity,single,reorder,200,1,944,890
parity,single,reorder,200,1,945,1416
parity,single,reorder,200,1,946,1353
parity,single,reorder,200,1,947,1597
parity,single,reorder,200,1,948,4231
parity,single,reorder,200,1,949,1237
parity,single,reorder,200,1,950,1409
parity,skip,dag,10000,0.02,901,2906
parity,skip,dag,10000,0.02,902,370
parity,skip,dag,10000,0.02,903,195
parity,skip,dag,10000,0.02,904,626
parity,skip,dag,10000,0.02,905,457
parity,skip,dag,10000,0.02,906,166
parity,skip,dag,10000,0.02,907,2082
parity,skip,dag,10000,0.02,908,2069
parity,skip,dag,10000,0.02,909,440
parity,skip,dag,10000,0.02,910,973
parity,skip,dag,10000,0.02,911,2493
parity,skip,dag,10000,0.02,912,2011
parity,skip,dag,10000,0.02,913,872
parity,skip,dag,10000,0.02,914,470
parity,skip,dag,10000,0.02,915,748
parity,skip,dag,10000,0.02,916,1713
parity,skip,dag,10000,0.02,917,990
parity,skip,dag,10000,0.02,918,693
parity,skip,dag,10000,0.02,919,2143
parity,skip,dag,10000,0.02,920,404
parity,skip,dag,10000,0.02,921,2179
parity,skip,dag,10000,0.02,922,609
parity,skip,dag,10000,0.02,923,1115
parity,skip,dag,10000,0.02,924,373
parity,skip,dag,10000,0.02,925,2697
parity,skip,dag,10000,0.02,926,3542
parity,skip,dag,10000,0.02,927,919
parity,skip,dag,10000,0.02,928,940
parity,skip,dag,10000,0.02,929,1064
parity,skip,dag,10000,0.02,930,1239
parity,skip,dag,10000,0.02,931,912
parity,skip,dag,10000,0.02,932,1302
parity,skip,dag,10000,0.02,933,1604
parity,skip,dag,10000,0.02,934,3611
parity,skip,dag,10000,0.02,935,547
parity,skip,dag,10000,0.02,936,1694
parity,skip,dag,10000,0.02,937,3187
parity,skip,dag,10000,0.02,938,4408
parity,skip,dag,10000,0.02,939,876
parity,skip,dag,10000,0.02,940,2846
parity,skip,dag,10000,0.02,941,1021
parity,skip,dag,10000,0.02,942,374
parity,skip,dag,10000,0.02,943,723
parity,skip,dag,10000,0.02,944,3997
parity,skip,dag,10000,0.02,945,623
parity,skip,dag,10000,0.02,946,2022
parity,skip,dag,10000,0.02,947,1097
parity,skip,dag,10000,0.02,948,384
parity,skip,dag,10000,0.02,949,1130
parity,skip,dag,10000,0.02,950,1801
parity,skip,normal,10000,0.02,901,941
parity,skip,normal,10000,0.02,902,435
parity,skip,normal,10000,0.02,903,2122
parity,skip,normal,10000,0.02,904,417
parity,skip,normal,10000,0.02,905,685
parity,skip,normal,10000,0.02,906,840
parity,skip,normal,10000,0.02,907,300
parity,skip,normal,10000,0.02,908,2411
parity,skip,normal,10000,0.02,909,1522
parity,skip,normal,10000,0.02,910,327
parity,skip,normal,10000,0.02,911,324
parity,skip,normal,10000,0.02,912,1114
parity,skip,normal,10000,0.02,913,278
parity,skip,normal,10000,0.02,914,268
parity,skip,normal,10000,0.02,915,2960
parity,skip,normal,10000,0.02,916,1355
parity,skip,normal,10000,0.02,917,1836
parity,skip,normal,10000,0.02,918,140
parity,skip,normal,10000,0.02,919,1020
parity,skip,normal,10000,0.02,920,1470
parity,skip,normal,10000,0.02,921,3279
parity,skip,normal,10000,0.02,922,835
parity,skip,normal,10000,0.02,923,439
parity,skip,normal,10000,0.02,924,764
parity,skip,normal,10000,0.02,925,305
parity,skip,normal,10000,0.02,926,159
parity,skip,normal,10000,0.02,927,546
parity,skip,normal,10000,0.02,928,609
parity,skip,normal,10000,0.02,929,505
parity,skip,normal,10000,0.02,930,571
parity,skip,normal,10000,0.02,931,1564
parity,skip,normal,10000,0.02,932,1053
parity,skip,normal,10000,0.02,933,1071
parity,skip,normal,10000,0.02,934,2083
parity,skip,normal,10000,0.02,935,812
parity,skip,normal,10000,0.02,936,894
parity,skip,normal,10000,0.02,937,1664
parity,skip,normal,10000,0.02,938,373
parity,skip,normal,10000,0.02,939,481
parity,skip,normal,10000,0.02,940,697
parity,skip,normal,10000,0.02,941,900
parity,skip,normal,10000,0.02,942,905
parity,skip,normal,10000,0.02,943,864
parity,skip,normal,10000,0.02,944,579
parity,skip,normal,10000,0.02,945,276
parity,skip,normal,10000,0.02,946,555
parity,skip,normal,10000,0.02,947,713
parity,skip,normal,10000,0.02,948,5214
parity,skip,normal,10000,0.02,949,1066
parity,skip,normal,10000,0.02,950,994
parity,skip,reorder,2000,0.01,901,535
parity,skip,reorder,2000,0.01,902,374
parity,skip,reorder,2000,0.01,903,670
parity,skip,reorder,2000,0.01,904,729
parity,skip,reorder,2000,0.01,905,2823
parity,skip,reorder,2000,0.01,906,679
parity,skip,reorder,2000,0.01,907,177
parity,skip,reorder,2000,0.01,908,749
parity,skip,reorder,2000,0.01,909,3800
parity,skip,reorder,2000,0.01,910,454
parity,skip,reorder,2000,0.01,911,438
parity,skip,reorder,2000,0.01,912,763
parity,skip,reorder,2000,0.01,913,747
parity,skip,reorder,2000,0.01,914,482
parity,skip,reorder,2000,0.01,915,871
parity,skip,reorder,2000,0.01,916,651
parity,skip,reorder,2000,0.01,917,2336
parity,skip,reorder,2000,0.01,918,719
parity,skip,reorder,2000,0.01,919,1350
parity,skip,reorder,2000,0.01,920,642
parity,skip,reorder,2000,0.01,921,1867
parity,skip,reorder,2000,0.01,922,686
parity,skip,reorder,2000,0.01,923,870
parity,skip,reorder,2000,0.01,924,1291
parity,skip,reorder,2000,0.01,925,599
parity,skip,reorder,2000,0.01,926,797
parity,skip,reorder,2000,0.01,927,1198
parity,skip,reorder,2000,0.01,928,1840
parity,skip,reorder,2000,0.01,929,207
parity,skip,reorder,2000,0.01,930,1320
parity,skip,reorder,2000,0.01,931,966
parity,skip,reorder,2000,0.01,932,194
parity,skip,reorder,2000,0.01,933,2025
parity,skip,reorder,2000,0.01,934,1262
parity,skip,reorder,2000,0.01,935,1174
parity,skip,reorder,2000,0.01,936,3464
parity,skip,reorder,2000,0.01,937,1016
parity,skip,reorder,2000,0.01,938,95
parity,skip,reorder,2000,0.01,939,2157
parity,skip,reorder,2000,0.01,940,1546
parity,skip,reorder,2000,0.01,941,1180
parity,skip,reorder,2000,0.01,942,922
parity,skip,reorder,2000,0.01,943,1289
parity,skip,reorder,2000,0.01,944,1155
parity,skip,reorder,2000,0.01,945,188
parity,skip,reorder,2000,0.01,946,1271
parity,skip,reorder,2000,0.01,947,4080
parity,skip,reorder,2000,0.01,948,741
parity,skip,reorder,2000,0.01,949,922
parity,skip,reorder,2000,0.01,950,687
